1600814884.99,2383482,3101525,0.0,143028224
1600814885.25,2384535,3102497,17.7,143028224
1600814885.53,2385669,3103712,22.4,143028224
1600814885.8,2386722,3104765,17.8,143028224
1600814886.08,2387856,3105980,21.8,143028224
1600814886.36,2389128,3107058,18.2,143028224
1600814886.63,2390605,3108258,17.7,143028224
1600814886.92,2391955,3109768,21.7,143028224
1600814887.19,2393008,3110902,27.7,143028224
1600814887.48,2394142,3112036,25.1,143073280
1600814887.76,2395463,3113389,19.0,143073280
1600814888.02,2396716,3114499,22.1,143073280
1600814888.29,2397907,3115739,21.2,143073280
1600814888.58,2399041,3116873,26.2,143073280
1600814888.84,2400175,3118007,21.3,143073280
1600814889.13,2401309,3119060,27.1,143073280
1600814889.42,2402524,3120377,21.0,143073280
1600814889.71,2403679,3121511,32.1,143073280
1600814889.99,2404894,3122820,25.0,143073280
1600814890.27,2406028,3123954,21.5,143073280
1600814890.55,2407162,3125007,24.2,142778368
1600814890.84,2408377,3126222,21.0,142778368
1600814891.12,2409511,3127356,24.7,142778368
1600814891.41,2410702,3128596,17.9,142778368
1600814891.68,2412031,3129877,24.8,142778368
1600814891.97,2413165,3131011,20.9,142778368
1600814892.26,2414299,3132226,24.2,142778368
1600814892.54,2415722,3133417,22.4,142778368
1600814892.81,2416869,3134653,20.9,142778368
1600814893.1,2418003,3135787,21.4,142778368
1600814893.38,2419137,3136921,25.2,142778368
1600814893.66,2420515,3138218,21.2,142778368
1600814893.94,2421820,3139523,21.5,142778368
1600814894.22,2422954,3140657,24.6,142778368
1600814894.5,2424007,3141791,24.8,142778368
1600814894.78,2425141,3142925,17.9,142778368
1600814895.06,2426356,3144140,21.4,142778368
1600814895.34,2427490,3145193,21.8,142778368
1600814895.62,2428624,3146421,21.4,142778368
1600814895.9,2429677,3147555,17.9,142778368
1600814896.18,2430811,3148689,58.1,144551936
1600814896.44,2432655,3150143,101.5,147361792
1600814896.69,2434537,3151395,93.1,147398656
1600814896.95,2436224,3152769,95.5,147722240
1600814897.21,2437992,3153955,85.5,147722240
1600814897.47,2439841,3155410,97.5,147763200
1600814897.73,2441666,3156783,89.0,147705856
1600814897.98,2443642,3158214,97.5,147705856
1600814898.24,2445410,3159583,97.0,147705856
1600814898.5,2447097,3161038,95.9,147722240
1600814898.76,2448803,3162224,77.7,147787776
1600814899.02,2450571,3163585,86.9,147816448
1600814899.28,2452364,3165178,93.6,147767296
1600814899.55,2454213,3166364,96.2,147775488
1600814899.81,2455981,3167738,92.5,147779584
1600814900.07,2457749,3169086,95.9,147779584
1600814900.33,2459611,3170460,85.7,147820544
1600814900.58,2461379,3171646,93.3,147787776
1600814900.84,2463204,3173126,97.1,147787776
1600814901.1,2465053,3174393,97.5,147787776
1600814901.35,2466821,3175767,93.4,147886080
