1600820975.72,5858564,25809779,0.0,137355264
1600820975.99,5858630,25809845,3.5,137355264
1600820976.27,5858630,25809845,0.0,137355264
1600820976.56,5858630,25809845,17.7,137129984
1600820976.84,5858630,25809845,3.5,137134080
1600820977.12,5858630,25809845,7.2,137166848
1600820977.4,5858630,25809845,7.2,137166848
1600820977.67,5858630,25809845,7.3,137166848
1600820977.95,5858630,25809845,7.1,137166848
1600820978.32,5858630,25809845,0.0,137166848
1600820978.6,5858630,25809845,3.6,137166848
1600820978.88,5858630,25809845,3.5,137166848
1600820979.16,5858630,25809845,3.6,137175040
1600820979.44,5858630,25809845,3.6,137175040
1600820979.72,5858762,25809845,3.6,137175040
1600820980.0,5858762,25809977,3.6,137175040
1600820980.29,5858762,25809977,0.0,137175040
1600820980.57,5858762,25809977,3.6,137175040
1600820980.84,5858762,25809977,0.0,137175040
1600820981.13,5858762,25809977,3.6,137175040
1600820981.41,5858762,25809977,3.6,137175040
1600820981.69,5858762,25809977,0.0,137175040
1600820981.96,5858762,25809977,3.6,137175040
1600820982.25,5858762,25809977,3.9,137175040
1600820982.5,5858762,25809977,3.5,137175040
1600820982.79,5858762,25809977,0.0,137175040
1600820983.07,5858762,25809977,0.0,137175040
1600820983.35,5858762,25810037,3.6,137175040
1600820983.63,5858762,25810037,3.6,137175040
1600820983.91,5858828,25810103,0.0,137175040
1600820984.19,5858828,25810103,3.6,137175040
1600820984.47,5858828,25810103,3.8,137175040
1600820984.73,5858828,25810103,0.0,137175040
1600820985.01,5858888,25810223,54.5,137154560
1600820985.27,5858888,25810223,101.4,137424896
1600820985.53,5858888,25810223,101.4,137424896
1600820985.78,5858888,25810223,93.1,137428992
1600820986.04,5858954,25810289,93.6,137428992
1600820986.3,5859020,25810355,97.4,137433088
1600820986.55,5859020,25810355,97.5,137433088
1600820986.81,5859020,25810355,101.4,137433088
1600820987.07,5859020,25810355,97.4,137437184
1600820987.32,5859020,25810355,101.4,137437184
1600820987.58,5859020,25810355,93.0,137441280
1600820987.84,5859020,25810355,101.3,137441280
1600820988.09,5859020,25810355,101.3,137445376
1600820988.35,5859020,25810355,100.8,137445376
1600820988.61,5859242,25810421,93.6,137445376
1600820988.86,5859242,25810421,97.5,137449472
1600820989.12,5859242,25810421,101.3,137449472
1600820989.38,5859242,25810421,101.4,137584640
1600820989.63,5859464,25810487,101.4,137584640
1600820989.89,5859464,25810487,97.5,137584640
1600820990.15,5859596,25810619,101.4,137588736
1600820990.4,5859596,25810619,101.4,137588736
1600820990.66,5859596,25810619,97.5,137592832
1600820990.92,5859596,25810619,97.4,137592832
1600820991.17,5859596,25810619,89.7,137662464
1600820991.43,5859596,25810619,97.5,137670656
1600820991.69,5859596,25810619,89.7,137670656
1600820991.94,5859596,25810619,97.4,137674752
1600820992.2,5859596,25810619,93.6,137674752
1600820992.46,5859728,25811203,101.4,137674752
1600820992.71,5859728,25811203,93.2,137678848
1600820992.97,5859728,25811203,101.3,137678848
1600820993.23,5859728,25811203,101.3,137682944
1600820993.48,5859860,25811269,93.4,136105984
1600820993.74,5859860,25811269,101.4,136114176
1600820994.01,5860515,25811672,93.4,136118272
1600820994.26,5860581,25811738,97.5,136122368
1600820994.53,5860581,25811738,84.6,136126464
1600820994.79,5860581,25811738,93.0,136126464
1600820995.05,5860581,25811738,97.5,136126464
1600820995.31,5860581,25811738,62.2,136130560
1600820995.57,5860581,25811738,76.9,136130560
1600820995.83,5860581,25811738,81.1,136130560
1600820996.08,5860752,25811843,97.4,136134656
1600820996.34,5860752,25811843,100.4,136134656
1600820996.61,5860752,25811843,93.1,136134656
1600820996.87,5860752,25811843,96.3,136138752
1600820997.13,5860752,25811843,80.6,136138752
1600820997.4,5860752,25811843,93.2,136142848
1600820997.66,5860752,25811843,95.5,136146944
1600820997.92,5860752,25811843,91.8,136146944
1600820998.18,5860752,25811843,93.5,136155136
1600820998.44,5860752,25811843,95.9,136155136
1600820998.7,5860752,25811843,93.4,136159232
1600820998.96,5860752,25811843,97.6,136159232
1600820999.22,5860752,25811843,97.5,136159232
1600820999.48,5860752,25811843,92.6,136163328
1600820999.74,5860752,25811843,100.6,136163328
1600821000.0,5860752,25811843,96.8,136167424
1600821000.26,5860752,25811843,97.1,136167424
1600821000.53,5860752,25811843,97.2,136171520
